BusID,RouteID,Latitude,Longitude,Speed,stop_id,stop_lat,stop_lon,distance_to_stop,hour_of_day,day_of_week,is_weekend,ETA_seconds
2214,OSW10,43.456143,-76.541031,18.0,16185,43.4566,-76.5401,90.86045873776698,11,4,0,18.17
1702,OSW11,43.45405,-76.539321,4.0,16168,43.4567,-76.5399,298.12541590543594,11,4,0,268.31
2213,OSW1A,43.460573,-76.489659,24.0,15873,43.4607,-76.4896,14.89592957792616,11,4,0,2.23
2214,OSW10,43.456143,-76.541031,18.0,16185,43.4566,-76.5401,90.86045873776698,11,4,0,18.17
1702,OSW11,43.45405,-76.539321,4.0,16168,43.4567,-76.5399,298.12541590543594,11,4,0,268.31
2213,OSW1A,43.460573,-76.489659,24.0,15873,43.4607,-76.4896,14.89592957792616,11,4,0,2.23
2215,OSW2D,43.449444,-76.509712,17.0,16122,43.4495,-76.5097,6.2970493772221845,11,4,0,1.33
694,OSW46,43.049541,-76.14933,18.0,17676,43.0496,-76.1486,59.83710625618336,11,4,0,11.97
691,OSW46,43.41214,-76.474411,45.0,16233,43.4124,-76.4746,32.69161265054408,11,4,0,2.62
2215,OSW2D,43.449444,-76.509712,17.0,16122,43.4495,-76.5097,6.2970493772221845,11,4,0,1.33
694,OSW46,43.049541,-76.14933,18.0,17676,43.0496,-76.1486,59.83710625618336,11,4,0,11.97
691,OSW46,43.41214,-76.474411,45.0,16233,43.4124,-76.4746,32.69161265054408,11,4,0,2.62
2414,ROME6,43.21682,-75.417313,31.0,14084,43.2166,-75.4168,48.32047637225928,11,4,0,5.61
2414,ROME6,43.21682,-75.417313,31.0,14084,43.2166,-75.4168,48.32047637225928,11,4,0,5.61
1707,AUB1,42.93278,-76.56662,10.0,12493,42.9326,-76.567,36.90609065100507,11,4,0,13.29
1808,AUB2,42.932174,-76.566168,1.0,17919,42.9316,-76.5633,242.6463178173984,11,4,0,873.53
2216,AUB3,42.933144,-76.566231,3.0,12274,42.9351,-76.5663,217.36786512558425,11,4,0,260.84
1707,AUB1,42.93278,-76.56662,10.0,12493,42.9326,-76.567,36.90609065100507,11,4,0,13.29
1808,AUB2,42.932174,-76.566168,1.0,17919,42.9316,-76.5633,242.6463178173984,11,4,0,873.53
2216,AUB3,42.933144,-76.566231,3.0,12274,42.9351,-76.5663,217.36786512558425,11,4,0,260.84
2213,OSW1A,43.460926,-76.485207,5.0,17808,43.4609,-76.485,16.999492997354107,11,4,0,12.24
2213,OSW1A,43.460926,-76.485207,5.0,17808,43.4609,-76.485,16.999492997354107,11,4,0,12.24
2215,OSW2D,43.44828,-76.509071,17.0,16121,43.4483,-76.509,6.1617416884578535,11,4,0,1.3
694,OSW46,43.049622,-76.153839,21.0,12669,43.0495,-76.1538,13.920929321061314,11,4,0,2.39
691,OSW46,43.400829,-76.470131,18.0,17497,43.4009,-76.4703,15.800397336646743,11,4,0,3.16
2215,OSW2D,43.44828,-76.509071,17.0,16121,43.4483,-76.509,6.1617416884578535,11,4,0,1.3
2413,ROME5,43.224194,-75.443939,19.0,14301,43.2238,-75.4441,45.68484422478763,11,4,0,8.66
694,OSW46,43.049622,-76.153839,21.0,12669,43.0495,-76.1538,13.920929321061314,11,4,0,2.39
691,OSW46,43.400829,-76.470131,18.0,17497,43.4009,-76.4703,15.800397336646743,11,4,0,3.16
2414,ROME6,43.218254,-75.40741,15.0,14089,43.2196,-75.4068,157.53627717613858,11,4,0,37.81
2413,ROME5,43.224194,-75.443939,19.0,14301,43.2238,-75.4441,45.68484422478763,11,4,0,8.66
2414,ROME6,43.218254,-75.40741,15.0,14089,43.2196,-75.4068,157.53627717613858,11,4,0,37.81
1707,AUB1,42.930809,-76.568085,7.0,16889,42.9305,-76.5685,48.22910356623851,11,4,0,24.8
2216,AUB3,42.936268,-76.565102,4.0,12276,42.9365,-76.565,27.08463447661152,11,4,0,24.38
1707,AUB1,42.930809,-76.568085,7.0,16889,42.9305,-76.5685,48.22910356623851,11,4,0,24.8
2216,AUB3,42.936268,-76.565102,4.0,12276,42.9365,-76.565,27.08463447661152,11,4,0,24.38
2214,OSW10,43.453275,-76.547742,20.0,17969,43.4527,-76.5482,73.85994921041639,11,4,0,13.29
2214,OSW10,43.453275,-76.547742,20.0,17969,43.4527,-76.5482,73.85994921041639,11,4,0,13.29
2215,OSW2D,43.444302,-76.508369,6.0,16117,43.4443,-76.5082,13.682521106060614,11,4,0,8.21
694,OSW46,43.052254,-76.154961,22.0,7186,43.0525,-76.1549,27.777263757850445,11,4,0,4.55
691,OSW46,43.401421,-76.462425,34.0,15778,43.4016,-76.4616,69.72774108553212,11,4,0,7.38
2412,ROME2,43.22953,-75.493477,5.0,12743,43.2295,-75.4935,3.820919240916904,11,4,0,2.75
2215,OSW2D,43.444302,-76.508369,6.0,16117,43.4443,-76.5082,13.682521106060614,11,4,0,8.21
2414,ROME6,43.223885,-75.406998,30.0,14091,43.2249,-75.4069,113.04429778168857,11,4,0,13.57
694,OSW46,43.052254,-76.154961,22.0,7186,43.0525,-76.1549,27.777263757850445,11,4,0,4.55
691,OSW46,43.401421,-76.462425,34.0,15778,43.4016,-76.4616,69.72774108553212,11,4,0,7.38
2412,ROME2,43.22953,-75.493477,5.0,12743,43.2295,-75.4935,3.820919240916904,11,4,0,2.75
2414,ROME6,43.22459,-75.407013,25.0,14091,43.2249,-75.4069,35.64269959312021,11,4,0,5.13
1808,AUB2,42.931251,-76.563321,22.0,17919,42.9316,-76.5633,38.808778446939186,11,4,0,6.35
1808,AUB2,42.931251,-76.563321,22.0,17919,42.9316,-76.5633,38.808778446939186,11,4,0,6.35
2215,OSW2D,43.444157,-76.513031,25.0,16115,43.4441,-76.5126,35.46003951346502,11,4,0,5.11
694,OSW46,43.053707,-76.154839,19.0,7169,43.0535,-76.155,26.47418048413181,11,4,0,5.02
691,OSW46,43.39489,-76.455841,69.0,15789,43.4014,-76.4609,831.3133202356238,11,4,0,43.37
2215,OSW2D,43.444157,-76.513031,25.0,16115,43.4441,-76.5126,35.46003951346502,11,4,0,5.11
2412,ROME2,43.23214,-75.497902,40.0,18349,43.2324,-75.4982,37.68768957093159,11,4,0,3.39
694,OSW46,43.053707,-76.154839,19.0,7169,43.0535,-76.155,26.47418048413181,11,4,0,5.02
691,OSW46,43.39489,-76.455841,69.0,15789,43.4014,-76.4609,831.3133202356238,11,4,0,43.37
2413,ROME5,43.228541,-75.440859,13.0,14286,43.2289,-75.4405,49.40937936390241,11,4,0,13.68
2412,ROME2,43.232689,-75.498863,41.0,18350,43.2325,-75.4986,29.955290322032326,11,4,0,2.63
2414,ROME6,43.225201,-75.413406,32.0,14092,43.2252,-75.4128,49.23310531121138,11,4,0,5.54
2413,ROME5,43.228541,-75.440859,13.0,14286,43.2289,-75.4405,49.40937936390241,11,4,0,13.68
2414,ROME6,43.225201,-75.413406,32.0,14092,43.2252,-75.4128,49.23310531121138,11,4,0,5.54
1707,AUB1,42.928068,-76.573559,20.0,18003,42.9281,-76.5734,13.45812393118793,11,4,0,2.42
1808,AUB2,42.933125,-76.562866,20.0,12240,42.9332,-76.5628,9.921963864437437,11,4,0,1.79
2216,AUB3,42.937304,-76.566522,15.0,12278,42.9377,-76.5664,45.105216481402806,11,4,0,10.83
1707,AUB1,42.928068,-76.573559,20.0,18003,42.9281,-76.5734,13.45812393118793,11,4,0,2.42
1808,AUB2,42.933125,-76.562866,20.0,12240,42.9332,-76.5628,9.921963864437437,11,4,0,1.79
2216,AUB3,42.937304,-76.566522,15.0,12278,42.9377,-76.5664,45.105216481402806,11,4,0,10.83
2214,OSW10,43.449793,-76.550064,9.0,15527,43.4498,-76.5506,43.39277071381941,11,4,0,17.36
2214,OSW10,43.449744,-76.550742,9.0,15527,43.4498,-76.5506,13.06986937518588,11,4,0,5.23
2215,OSW2D,43.444149,-76.518471,15.0,16112,43.444,-76.5185,16.719738151950665,11,4,0,4.01
694,OSW46,43.057541,-76.152924,16.0,7169,43.0535,-76.155,479.73121918670455,11,4,0,107.94
691,OSW46,43.376686,-76.440384,60.0,15780,43.3758,-76.4397,112.96966693566361,11,4,0,6.78
2215,OSW2D,43.444149,-76.518471,15.0,16112,43.444,-76.5185,16.719738151950665,11,4,0,4.01
2412,ROME2,43.235455,-75.502426,18.0,12247,43.2374,-75.5032,225.04466161436187,11,4,0,45.01
694,OSW46,43.057541,-76.152924,16.0,7169,43.0535,-76.155,479.73121918670455,11,4,0,107.94
691,OSW46,43.376686,-76.440384,60.0,15780,43.3758,-76.4397,112.96966693566361,11,4,0,6.78
2413,ROME5,43.229129,-75.440437,21.0,14388,43.2291,-75.4406,13.628000232233108,11,4,0,2.34
2412,ROME2,43.235455,-75.502426,18.0,12247,43.2374,-75.5032,225.04466161436187,11,4,0,45.01
2414,ROME6,43.22271,-75.418793,20.0,14081,43.2227,-75.4196,65.574816757375,11,4,0,11.8
2413,ROME5,43.229129,-75.440437,21.0,14388,43.2291,-75.4406,13.628000232233108,11,4,0,2.34
2414,ROME6,43.22271,-75.418793,20.0,14081,43.2227,-75.4196,65.574816757375,11,4,0,11.8
1707,AUB1,42.927395,-76.574926,21.0,12140,42.9274,-76.5748,10.301236769606177,11,4,0,1.77
1808,AUB2,42.933319,-76.557693,25.0,12237,42.9334,-76.5579,19.14385093012648,11,4,0,2.76
1707,AUB1,42.927395,-76.574926,21.0,12140,42.9274,-76.5748,10.301236769606177,11,4,0,1.77
2216,AUB3,42.938656,-76.566627,26.0,12279,42.939,-76.5666,38.27898197160022,11,4,0,5.3
1808,AUB2,42.933319,-76.557693,25.0,12237,42.9334,-76.5579,19.14385093012648,11,4,0,2.76
2216,AUB3,42.938656,-76.566627,26.0,12279,42.939,-76.5666,38.27898197160022,11,4,0,5.3
2214,OSW10,43.446591,-76.54862,7.0,17539,43.4471,-76.549,64.3751299882943,11,4,0,33.11
2214,OSW10,43.446591,-76.54862,7.0,17539,43.4471,-76.549,64.3751299882943,11,4,0,33.11
1702,OSW11,43.45391,-76.540445,9.0,16168,43.4567,-76.5399,313.0962903958866,11,4,0,125.24
1702,OSW11,43.45391,-76.540445,9.0,16168,43.4567,-76.5399,313.0962903958866,11,4,0,125.24
2213,OSW1A,43.463802,-76.478856,13.0,9614,43.4642,-76.4779,89.10930972713784,11,4,0,24.68
2213,OSW1A,43.463802,-76.478856,13.0,9614,43.4642,-76.4779,89.10930972713784,11,4,0,24.68
694,OSW46,43.066158,-76.163177,50.0,9054,43.073,-76.1687,883.2433759666363,11,4,0,63.59
691,OSW46,43.36694,-76.431831,61.0,15786,43.3674,-76.432,52.909883389673496,11,4,0,3.12
694,OSW46,43.066158,-76.163177,50.0,9054,43.073,-76.1687,883.2433759666363,11,4,0,63.59
691,OSW46,43.36694,-76.431831,61.0,15786,43.3674,-76.432,52.909883389673496,11,4,0,3.12
2414,ROME6,43.21928,-75.426552,24.0,14078,43.2194,-75.4264,18.172957211320472,11,4,0,2.73
2414,ROME6,43.21928,-75.426552,24.0,14078,43.2194,-75.4264,18.172957211320472,11,4,0,2.73
1707,AUB1,42.918939,-76.568277,15.0,17915,42.919,-76.5683,7.031948546542248,11,4,0,1.69
1808,AUB2,42.94321,-76.543232,9.0,9895,42.9433,-76.543,21.412508419964126,11,4,0,8.56
2216,AUB3,42.945184,-76.567128,11.0,12294,42.9456,-76.5671,46.27059898566892,11,4,0,15.14
1707,AUB1,42.918939,-76.568277,15.0,17915,42.919,-76.5683,7.031948546542248,11,4,0,1.69
1808,AUB2,42.94321,-76.543232,9.0,9895,42.9433,-76.543,21.412508419964126,11,4,0,8.56
2216,AUB3,42.945184,-76.567128,11.0,12294,42.9456,-76.5671,46.27059898566892,11,4,0,15.14
694,OSW46,43.070772,-76.171117,17.0,7755,43.071,-76.172,76.24800753846239,11,4,0,16.15
691,OSW46,43.324711,-76.416458,33.0,3437,43.3249,-76.4165,21.272270717129658,11,4,0,2.32
2412,ROME2,43.232262,-75.498093,37.0,18349,43.2324,-75.4982,17.623913068661558,11,4,0,1.71
2413,ROME5,43.220692,-75.451653,15.0,14351,43.2209,-75.4521,43.046341327264386,11,4,0,10.33
694,OSW46,43.070772,-76.171117,17.0,7755,43.071,-76.172,76.24800753846239,11,4,0,16.15
691,OSW46,43.324711,-76.416458,33.0,3437,43.3249,-76.4165,21.272270717129658,11,4,0,2.32
2414,ROME6,43.21312,-75.450494,10.0,14064,43.2131,-75.4504,7.9549202249918345,11,4,0,2.86
2412,ROME2,43.232262,-75.498093,37.0,18349,43.2324,-75.4982,17.623913068661558,11,4,0,1.71
2413,ROME5,43.220692,-75.451653,15.0,14351,43.2209,-75.4521,43.046341327264386,11,4,0,10.33
2414,ROME6,43.21312,-75.450494,10.0,14064,43.2131,-75.4504,7.9549202249918345,11,4,0,2.86
1707,AUB1,42.91814,-76.569872,15.0,17916,42.9182,-76.5703,35.575809229058024,11,4,0,8.54
1808,AUB2,42.940008,-76.547734,17.0,12184,42.9399,-76.5482,39.88252735057894,11,4,0,8.45
1707,AUB1,42.91814,-76.569872,15.0,17916,42.9182,-76.5703,35.575809229058024,11,4,0,8.54
2216,AUB3,42.945534,-76.560165,22.0,12325,42.9456,-76.5601,9.049877597622826,11,4,0,1.48
1808,AUB2,42.940008,-76.547734,17.0,12184,42.9399,-76.5482,39.88252735057894,11,4,0,8.45
2216,AUB3,42.945534,-76.560165,22.0,12325,42.9456,-76.5601,9.049877597622826,11,4,0,1.48
2214,OSW10,43.455337,-76.542867,18.0,16169,43.4554,-76.5427,15.221147792746969,11,4,0,3.04
1702,OSW11,43.441152,-76.536258,38.0,16306,43.4453,-76.5356,463.91668384552486,11,4,0,43.95
2214,OSW10,43.455337,-76.542867,18.0,16169,43.4554,-76.5427,15.221147792746969,11,4,0,3.04
1702,OSW11,43.441152,-76.536258,38.0,16306,43.4453,-76.5356,463.91668384552486,11,4,0,43.95
694,OSW46,43.071989,-76.17127,26.0,7755,43.071,-76.172,124.9274770708009,11,4,0,17.3
2412,ROME2,43.224411,-75.48542,38.0,18061,43.2247,-75.4855,32.75830872661862,11,4,0,3.1
694,OSW46,43.071989,-76.17127,26.0,7755,43.071,-76.172,124.9274770708009,11,4,0,17.3
2413,ROME5,43.220069,-75.45264,15.0,14352,43.2203,-75.4526,25.868379840074038,11,4,0,6.21
2412,ROME2,43.224411,-75.48542,38.0,18061,43.2247,-75.4855,32.75830872661862,11,4,0,3.1
2414,ROME6,43.212579,-75.454205,30.0,14061,43.2132,-75.4535,89.67519403570886,11,4,0,10.76
2413,ROME5,43.220069,-75.45264,15.0,14352,43.2203,-75.4526,25.868379840074038,11,4,0,6.21
2414,ROME6,43.212579,-75.454205,30.0,14061,43.2132,-75.4535,89.67519403570886,11,4,0,10.76
1707,AUB1,42.915779,-76.574348,24.0,12125,42.9158,-76.5738,44.80619952590089,11,4,0,6.72
1707,AUB1,42.915779,-76.574348,24.0,12125,42.9158,-76.5738,44.80619952590089,11,4,0,6.72
1808,AUB2,42.944074,-76.55031,13.0,12187,42.9443,-76.5508,47.21911303959231,11,4,0,13.08
1808,AUB2,42.944074,-76.55031,13.0,12187,42.9443,-76.5508,47.21911303959231,11,4,0,13.08
2216,AUB3,42.948012,-76.554992,10.0,12308,42.9479,-76.555,12.459390215765623,11,4,0,4.49
2216,AUB3,42.948012,-76.554992,10.0,12308,42.9479,-76.555,12.459390215765623,11,4,0,4.49
2214,OSW10,43.455953,-76.539358,17.0,16185,43.4566,-76.5401,93.66742905602484,11,4,0,19.84
2214,OSW10,43.455953,-76.539358,17.0,16185,43.4566,-76.5401,93.66742905602484,11,4,0,19.84
1702,OSW11,43.430855,-76.535693,40.0,18368,43.4247,-76.5391,737.3781785572265,11,4,0,66.36
1702,OSW11,43.430855,-76.535693,40.0,18368,43.4247,-76.5391,737.3781785572265,11,4,0,66.36
2213,OSW1A,43.467649,-76.483557,7.0,15518,43.4678,-76.4832,33.40634166735279,11,4,0,17.18
2213,OSW1A,43.467649,-76.483557,7.0,15518,43.4678,-76.4832,33.40634166735279,11,4,0,17.18
2215,OSW2D,43.45369,-76.534302,22.0,3515,43.4539,-76.5243,809.8812737967048,11,4,0,132.53
2215,OSW2D,43.45369,-76.534302,22.0,3515,43.4539,-76.5243,809.8812737967048,11,4,0,132.53
694,OSW46,43.074234,-76.171697,12.0,9054,43.073,-76.1687,279.9497453310769,11,4,0,83.98
694,OSW46,43.074234,-76.171697,12.0,9054,43.073,-76.1687,279.9497453310769,11,4,0,83.98
2412,ROME2,43.221359,-75.479752,30.0,17565,43.2214,-75.4797,6.212681508098263,11,4,0,0.75
2412,ROME2,43.221359,-75.479752,30.0,17565,43.2214,-75.4797,6.212681508098263,11,4,0,0.75
2413,ROME5,43.216325,-75.452325,24.0,14354,43.2161,-75.4526,33.52818019735356,11,4,0,5.03
2413,ROME5,43.216325,-75.452325,24.0,14354,43.2161,-75.4526,33.52818019735356,11,4,0,5.03
2414,ROME6,43.215089,-75.459654,17.0,14061,43.2132,-75.4535,542.30898048191,11,4,0,114.84
2414,ROME6,43.215089,-75.459654,17.0,14061,43.2132,-75.4535,542.30898048191,11,4,0,114.84
1808,AUB1,42.919552,-76.590561,4.0,7957,42.9196,-76.5906,6.2107675476972615,15,5,1,5.59
1706,AUB3,42.947893,-76.551335,21.0,12315,42.9479,-76.5524,86.91795082435878,15,5,1,14.9
2212,OSW10,43.44693,-76.549958,11.0,17539,43.4471,-76.549,79.81450335214008,15,5,1,26.12
2213,OSW2D,43.45425,-76.51239,20.0,18178,43.4535,-76.5118,96.0398621048354,15,5,1,17.29
2410,ROME2,43.235619,-75.50238,5.0,12247,43.2374,-75.5032,208.7743872451657,15,5,1,150.32
2411,ROME6,43.219955,-75.406906,34.0,14089,43.2196,-75.4068,40.36885262703272,15,5,1,4.27
1808,AUB1,42.921287,-76.592953,41.0,7957,42.9196,-76.5906,268.38465048675414,15,5,1,23.57
1808,AUB1,42.921287,-76.592953,41.0,7957,42.9196,-76.5906,268.38465048675414,15,5,1,23.57
2212,OSW10,43.450336,-76.550822,13.0,15527,43.4498,-76.5506,62.20250005692754,15,5,1,17.23
2212,OSW10,43.450336,-76.550822,13.0,15527,43.4498,-76.5506,62.20250005692754,15,5,1,17.23
2213,OSW2D,43.45599,-76.513206,6.0,18178,43.4535,-76.5118,299.1341076830797,15,5,1,179.48
2410,ROME2,43.2299,-75.494278,30.0,18062,43.2296,-75.4941,36.330807648559585,15,5,1,4.36
2414,ROME5,43.232319,-75.437881,3.0,12270,43.2316,-75.4376,83.07646000788213,15,5,1,99.69
2411,ROME6,43.225201,-75.412918,40.0,14092,43.2252,-75.4128,9.587263578810056,15,5,1,0.86
2213,OSW2D,43.45599,-76.513206,6.0,18178,43.4535,-76.5118,299.1341076830797,15,5,1,179.48
2410,ROME2,43.2299,-75.494278,30.0,18062,43.2296,-75.4941,36.330807648559585,15,5,1,4.36
2414,ROME5,43.232319,-75.437881,3.0,12270,43.2316,-75.4376,83.07646000788213,15,5,1,99.69
2411,ROME6,43.225201,-75.412918,40.0,14092,43.2252,-75.4128,9.587263578810056,15,5,1,0.86
1706,AUB3,42.947846,-76.549495,21.0,12210,42.9481,-76.5483,101.52376174544561,15,5,1,17.4
2212,OSW10,43.452395,-76.548581,17.0,17969,43.4527,-76.5482,45.81757258141738,15,5,1,9.7
2410,ROME2,43.227859,-75.490807,18.0,12800,43.228,-75.4908,15.675020943773044,15,5,1,3.14
2411,ROME6,43.22271,-75.418777,6.0,14081,43.2227,-75.4196,66.87456748869891,15,5,1,40.12
1808,AUB1,42.925243,-76.596834,30.0,12359,42.9253,-76.5974,46.639932901966695,15,5,1,5.6
1706,AUB3,42.94814,-76.548204,17.0,12210,42.9481,-76.5483,9.006987802283602,15,5,1,1.91
2212,OSW10,43.45284,-76.548072,18.0,17969,43.4527,-76.5482,18.688743610331514,15,5,1,3.74
2410,ROME2,43.224411,-75.48542,32.0,18061,43.2247,-75.4855,32.75830872661862,15,5,1,3.69
2414,ROME5,43.22826,-75.441063,34.0,14391,43.228,-75.4413,34.71394897739153,15,5,1,3.68
2411,ROME6,43.22271,-75.418777,6.0,14081,43.2227,-75.4196,66.87456748869891,15,5,1,40.12
1808,AUB1,42.928492,-76.598385,13.0,17949,42.9286,-76.6007,189.3663927228136,15,5,1,52.44
1706,AUB3,42.953026,-76.545148,37.0,12210,42.9481,-76.5483,604.6761344741651,15,5,1,58.83
2212,OSW10,43.454301,-76.544049,15.0,16170,43.4543,-76.5444,28.40933302101428,15,5,1,6.82
2410,ROME2,43.221539,-75.480141,27.0,18352,43.2214,-75.4799,24.937365972939556,15,5,1,3.32
2414,ROME5,43.224194,-75.443939,35.0,14301,43.2238,-75.4441,45.68484422478763,15,5,1,4.7
2411,ROME6,43.21928,-75.426552,26.0,14078,43.2194,-75.4264,18.172957211320472,15,5,1,2.52
1808,AUB1,42.928559,-76.600919,39.0,17954,42.9286,-76.6008,10.729365241550152,15,5,1,0.99
1706,AUB3,42.955704,-76.543457,35.0,12210,42.9481,-76.5483,932.6203330828498,15,5,1,95.93
2212,OSW10,43.454854,-76.543133,16.0,16184,43.4552,-76.5429,42.81770606452697,15,5,1,9.63
2410,ROME2,43.220539,-75.47802,24.0,18353,43.2203,-75.4776,43.23774545239078,15,5,1,6.49
2414,ROME5,43.221661,-75.445732,19.0,14299,43.2214,-75.4458,29.517975758571392,15,5,1,5.59
2411,ROME6,43.21928,-75.426552,26.0,14078,43.2194,-75.4264,18.172957211320472,15,5,1,2.52
1808,AUB1,42.926513,-76.606155,22.0,17951,42.9263,-76.6081,160.53974684616537,15,5,1,26.27
1706,AUB3,42.960651,-76.540318,34.0,12210,42.9481,-76.5483,1538.946545952723,15,5,1,162.95
2212,OSW10,43.456588,-76.540026,10.0,16185,43.4566,-76.5401,6.135756734113232,15,5,1,2.21
2410,ROME2,43.220436,-75.474197,23.0,12814,43.2207,-75.4745,38.29216360061242,15,5,1,5.99
2414,ROME5,43.220009,-75.449883,24.0,14349,43.2202,-75.4502,33.37126986088193,15,5,1,5.01
2411,ROME6,43.218109,-75.43338,39.0,14075,43.2181,-75.4336,17.903374440106855,15,5,1,1.65
1808,AUB1,42.92646,-76.607797,18.0,17951,42.9263,-76.6081,30.460231451803885,15,5,1,6.09
1706,AUB3,42.960651,-76.540318,34.0,12210,42.9481,-76.5483,1538.946545952723,15,5,1,162.95
2212,OSW10,43.456093,-76.539459,16.0,16168,43.4567,-76.5399,76.30147682679915,15,5,1,17.17
2410,ROME2,43.220131,-75.473572,8.0,18354,43.2202,-75.4737,12.919784059958184,15,5,1,5.81
2414,ROME5,43.220009,-75.449883,24.0,14349,43.2202,-75.4502,33.37126986088193,15,5,1,5.01
2411,ROME6,43.217632,-75.436455,16.0,14074,43.2177,-75.4364,8.777407161382254,15,5,1,1.97
1808,AUB1,42.925247,-76.608177,5.0,17952,42.9253,-76.6077,39.38473216279839,15,5,1,28.36
1706,AUB3,42.962538,-76.53742,9.0,12210,42.9481,-76.5483,1833.259677848621,15,5,1,733.3
2212,OSW10,43.454629,-76.539202,12.0,15521,43.454,-76.5403,113.05490597553334,15,5,1,33.92
2410,ROME2,43.218086,-75.469284,21.0,18356,43.2178,-75.4688,50.55797590888029,15,5,1,8.67
2414,ROME5,43.220558,-75.452393,15.0,14352,43.2203,-75.4526,33.23299668229318,15,5,1,7.98
2411,ROME6,43.21632,-75.442352,5.0,14070,43.2162,-75.4428,38.766433870778066,15,5,1,27.91
1808,AUB1,42.925503,-76.607224,15.0,17952,42.9253,-76.6077,44.9299897501658,15,5,1,10.78
1706,AUB3,42.963125,-76.537646,16.0,12210,42.9481,-76.5483,1881.985886328567,15,5,1,423.45
2212,OSW10,43.453922,-76.539802,11.0,15521,43.454,-76.5403,41.228226693620634,15,5,1,13.49
2410,ROME2,43.217209,-75.467468,24.0,12751,43.2172,-75.4674,5.614957171759432,15,5,1,0.84
2414,ROME5,43.219666,-75.45285,7.0,17607,43.2193,-75.4531,45.45280148828262,15,5,1,23.38
2411,ROME6,43.21632,-75.442352,5.0,14070,43.2162,-75.4428,38.766433870778066,15,5,1,27.91
1706,AUB3,42.962969,-76.53903,30.0,12210,42.9481,-76.5483,1816.7860679379505,15,5,1,218.01
2410,ROME2,43.21521,-75.463272,10.0,12866,43.2151,-75.4632,13.548875918591222,15,5,1,4.88
2411,ROME6,43.21484,-75.446579,31.0,14067,43.2144,-75.4475,89.38756812132941,15,5,1,10.38
1706,AUB3,42.958625,-76.541683,37.0,12210,42.9481,-76.5483,1287.9003415331188,15,5,1,125.31
2410,ROME2,43.215122,-75.463178,1.0,12866,43.2151,-75.4632,3.028102812744308,15,5,1,10.9
2414,ROME5,43.218384,-75.452866,18.0,14353,43.2183,-75.4529,9.732455434150207,15,5,1,1.95
2411,ROME6,43.21484,-75.446579,31.0,14067,43.2144,-75.4475,89.38756812132941,15,5,1,10.38
1808,AUB1,42.929382,-76.607773,15.0,17951,42.9263,-76.6081,343.4225892954374,15,5,1,82.42
1706,AUB3,42.954828,-76.544662,16.0,12210,42.9481,-76.5483,804.2278110099401,15,5,1,180.95
2410,ROME2,43.214229,-75.461259,8.0,12745,43.2147,-75.4622,92.65319327739832,15,5,1,41.69
2414,ROME5,43.215816,-75.452774,15.0,14238,43.216,-75.4526,24.854811309562354,15,5,1,5.97
2411,ROME6,43.214096,-75.448433,9.0,14066,43.214,-75.4485,11.974492337872686,15,5,1,4.79
1808,AUB1,42.929382,-76.607773,15.0,17951,42.9263,-76.6081,343.4225892954374,15,5,1,82.42
1706,AUB3,42.954828,-76.544662,16.0,12210,42.9481,-76.5483,804.2278110099401,15,5,1,180.95
2410,ROME2,43.214229,-75.461259,8.0,12745,43.2147,-75.4622,92.65319327739832,15,5,1,41.69
2414,ROME5,43.214565,-75.453896,17.0,14356,43.2149,-75.4536,44.31291203875267,15,5,1,9.38
1808,AUB1,42.931782,-76.611404,9.0,9891,42.9313,-76.6115,54.11647340951718,15,5,1,21.65
1706,AUB3,42.954918,-76.545483,8.0,12210,42.9481,-76.5483,791.5404905957658,15,5,1,356.19
2414,ROME5,43.213326,-75.455009,18.0,14059,43.2136,-75.4547,39.459814271258224,15,5,1,7.89
2411,ROME6,43.213381,-75.449901,23.0,14065,43.2135,-75.4497,21.0129889962919,15,5,1,3.29
1808,AUB1,42.931252,-76.611473,2.0,9891,42.9313,-76.6115,5.7699414673975875,15,5,1,10.39
1706,AUB3,42.954405,-76.54747,10.0,12355,42.9509,-76.5545,693.3361061923475,15,5,1,249.6
1706,AUB3,42.954405,-76.54747,10.0,12355,42.9509,-76.5545,693.3361061923475,15,5,1,249.6
2213,OSW1D,43.45776,-76.507248,16.0,15921,43.4584,-76.5045,233.49291777078028,15,5,1,52.54
2213,OSW1D,43.45776,-76.507248,16.0,15921,43.4584,-76.5045,233.49291777078028,15,5,1,52.54
2414,ROME5,43.210419,-75.45768,30.0,14229,43.2101,-75.4579,39.693813130710815,15,5,1,4.76
2411,ROME6,43.213152,-75.450418,5.0,14064,43.2131,-75.4504,5.959322850706313,15,5,1,4.29
2414,ROME5,43.210419,-75.45768,30.0,14229,43.2101,-75.4579,39.693813130710815,15,5,1,4.76
2411,ROME6,43.213152,-75.450418,5.0,14064,43.2131,-75.4504,5.959322850706313,15,5,1,4.29
2213,OSW1D,43.455357,-76.502792,15.0,9699,43.455,-76.5026,42.59883653620413,15,5,1,10.22
